Llave,Llave2,Nombre_linea,Fecha_aprobacion,Antiguedad_meses,Nombre_fondo,Valor_financiacion,Cuotas,Tipo_interes,Cuotas_vencidas,Cuotas_por_vencer,Y_continua,Y_categorica
100047613_202531,100047613_202531_70059,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO CIADET,1830321,4,Anualidad Vencida,0,0,0.0,Bajo
100165185_202531,100165185_202531_66973,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,1664300,6,Anualidad Vencida,0,0,0.0,Bajo
100144482_202510,100144482_202510_67169,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA BOGOTA,2747676,6,Anualidad Vencida,0,0,0.0,Bajo
100149880_202510,100149880_202510_69325,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2523055,4,Anualidad Vencida,0,0,0.0,Bajo
100178210_202531,100178210_202531_67402,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA BOGOTA,2249848,6,Anualidad Vencida,0,0,0.0,Bajo
100203967_202551,100203967_202551_70245,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CONVENIO FUNDECRED,3853333,6,Anualidad Vencida,0,0,0.0,Bajo
100209324_202531,100209324_202531_70215,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,2184113,6,Anualidad Vencida,0,0,0.0,Bajo
100203288_202531,100203288_202531_66015,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2353305,6,Anualidad Vencida,0,0,0.0,Bajo
100169758_202511,100169758_202511_67002,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,2518040,12,Anualidad Vencida,5,4,0.62,Alto
100203487_202511,100203487_202511_68014,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,1779492,6,Anualidad Vencida,0,0,0.0,Bajo
100191717_202531,100191717_202531_67248,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,CONVENIO SENA BOGOTA,1103431,4,Anualidad Vencida,0,0,0.0,Bajo
100107137_202504,100107137_202504_66890,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,5181914,12,Anualidad Vencida,0,0,0.0,Bajo
100155202_202531,100155202_202531_68404,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA BOGOTA,2523936,12,Anualidad Vencida,0,0,0.0,Bajo
100153165_202531,100153165_202531_68130,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,CONVENIO INNOVACIÓN EDUCATIVA ONLINE SAS,1864237,6,Anualidad Vencida,0,0,0.0,Bajo
100208074_202541,100208074_202541_69550,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO ESTRATEGIA CREASUEÑOS SAS,2290178,4,Anualidad Vencida,0,0,0.0,Bajo
100191560_202551,100191560_202551_70419,LINEA CRÉDITO CUOTA FIJO,2025-03-05,8,BOGOTA,1133333,4,Anualidad Vencida,0,0,0.0,Bajo
100204000_202510,100204000_202510_66788,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA NACIONAL,3186455,6,Anualidad Vencida,0,0,0.0,Bajo
100169126_202531,100169126_202531_69586,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,2244935,6,Anualidad Vencida,0,0,0.0,Bajo
100154513_202531,100154513_202531_69432,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,1720118,6,Anualidad Vencida,0,0,0.0,Bajo
100207825_202531,100207825_202531_69548,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,CONVENIO SENA BOGOTA,2163372,4,Anualidad Vencida,0,0,0.0,Bajo
100064495_202531,100064495_202531_69380,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,2334397,6,Anualidad Vencida,0,0,0.0,Bajo
100184896_202531,100184896_202531_67437,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2059227,6,Anualidad Vencida,0,0,0.0,Bajo
100150440_202510,100150440_202510_66809,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,4500325,6,Anualidad Vencida,0,0,0.0,Bajo
100174539_202541,100174539_202541_68104,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SKALAPP,3226364,6,Anualidad Vencida,0,0,0.0,Bajo
100208780_202511,100208780_202511_69727,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,1892807,4,Anualidad Vencida,0,0,0.0,Bajo
100205421_202511,100205421_202511_68994,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,1892807,4,Anualidad Vencida,0,0,0.0,Bajo
100208727_202531,100208727_202531_69914,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA BOGOTA,1706984,6,Anualidad Vencida,0,0,0.0,Bajo
100195924_202531,100195924_202531_68379,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CONVENIO CIADET,1954932,4,Anualidad Vencida,0,0,0.0,Bajo
100129709_202511,100129709_202511_69042,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2590213,12,Anualidad Vencida,0,0,0.0,Bajo
100160949_202541,100160949_202541_69390,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,3027169,12,Anualidad Vencida,5,5,0.71,Alto
100093868_202510,100093868_202510_65880,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA BOGOTA,2816576,12,Anualidad Vencida,0,0,0.0,Bajo
100100711_202531,100100711_202531_65751,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,CONVENIO SENA BOGOTA,1553712,6,Anualidad Vencida,0,0,0.0,Bajo
100197375_202551,100197375_202551_70004,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO EDUCITY - DAVID MANUEL POSADA ORTIZ,3910538,4,Anualidad Vencida,0,0,0.0,Bajo
100180253_202541,100180253_202541_69893,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA BOGOTA,2074330,6,Anualidad Vencida,0,0,0.0,Bajo
100188315_202531,100188315_202531_68371,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2290758,4,Anualidad Vencida,0,0,0.0,Bajo
100208516_202551,100208516_202551_69665,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,CONVENIO CORPORACION DE ESTUDIOS SUPERIORES DE SALUD LAS AMERICAS - CESA,3853333,6,Anualidad Vencida,0,0,0.0,Bajo
100161227_202541,100161227_202541_67087,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,3709292,4,Anualidad Vencida,0,0,0.0,Bajo
100207271_202551,100207271_202551_70417,LINEA CRÉDITO CUOTA FIJO,2025-03-05,8,CONVENIO EDUCATECH SAS,3883244,6,Anualidad Vencida,0,0,0.0,Bajo
100169212_202510,100169212_202510_67279,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1950260,6,Anualidad Vencida,0,0,0.0,Bajo
100173803_202511,100173803_202511_67583,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,2014460,4,Anualidad Vencida,0,0,0.0,Bajo
100208536_202511,100208536_202511_69361,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,1892807,4,Anualidad Vencida,0,0,0.0,Bajo
100192937_202541,100192937_202541_67729,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO EDUCATECH SAS,2126054,12,Anualidad Vencida,3,4,0.38,Alto
100206371_202531,100206371_202531_68162,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1785187,6,Anualidad Vencida,0,0,0.0,Bajo
100194713_202531,100194713_202531_66570,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,1835093,6,Anualidad Vencida,0,0,0.0,Bajo
100085545_202511,100085545_202511_70213,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,1469670,6,Anualidad Vencida,0,0,0.0,Bajo
100206975_202510,100206975_202510_68318,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA BOGOTA,2759655,6,Anualidad Vencida,0,0,0.0,Bajo
100098513_202551,100098513_202551_68347,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,CONVENIO INNOVACIÓN EDUCATIVA ONLINE SAS,3598333,6,Anualidad Vencida,6,0,1.0,Alto
100204541_202551,100204541_202551_66392,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO EDUCITY - DAVID MANUEL POSADA ORTIZ,3853333,12,Anualidad Vencida,0,0,0.0,Bajo
100207696_202531,100207696_202531_68837,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,CONVENIO SENA NACIONAL,2109288,4,Anualidad Vencida,0,0,0.0,Bajo
100141437_202531,100141437_202531_67529,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,2425509,6,Anualidad Vencida,0,0,0.0,Bajo
100198037_202551,100198037_202551_66315,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO ALMA MATTER,2813063,6,Anualidad Vencida,0,0,0.0,Bajo
100204796_202531,100204796_202531_65977,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1779072,6,Anualidad Vencida,0,0,0.0,Bajo
100205062_202531,100205062_202531_66102,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1986995,6,Anualidad Vencida,0,0,0.0,Bajo
100182063_202531,100182063_202531_66160,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA NACIONAL,2109268,6,Anualidad Vencida,0,0,0.0,Bajo
100101087_202511,100101087_202511_66448,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,2604748,12,Anualidad Vencida,0,0,0.0,Bajo
100206489_202531,100206489_202531_69771,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO FUNDECRED,2510474,6,Anualidad Vencida,0,0,0.0,Bajo
100072278_202510,100072278_202510_69446,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,3198125,6,Anualidad Vencida,0,0,0.0,Bajo
100196043_202541,100196043_202541_66051,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2127783,6,Anualidad Vencida,0,0,0.0,Bajo
100171241_202531,100171241_202531_69278,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CONVENIO CORBAC,1805577,6,Anualidad Vencida,0,0,0.0,Bajo
100171376_202510,100171376_202510_65728,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,1883774,12,Anualidad Vencida,0,3,0.0,Bajo
100188219_202511,100188219_202511_67911,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,CONVENIO SENA NACIONAL,2171027,6,Anualidad Vencida,0,0,0.0,Bajo
100205119_202511,100205119_202511_69760,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA NACIONAL,1809451,4,Anualidad Vencida,0,0,0.0,Bajo
100205174_202531,100205174_202531_66306,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1738806,6,Anualidad Vencida,0,0,0.0,Bajo
100205121_202531,100205121_202531_66300,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,CONVENIO SENA NACIONAL,1744505,6,Anualidad Vencida,0,0,0.0,Bajo
100207014_202531,100207014_202531_69167,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,1738806,6,Anualidad Vencida,3,0,0.5,Alto
100208617_202551,100208617_202551_69802,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO FUNDACIÓN YANAPAX,3853333,4,Anualidad Vencida,0,0,0.0,Bajo
100046017_202541,100046017_202541_66237,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1985931,4,Anualidad Vencida,0,0,0.0,Bajo
100203980_202531,100203980_202531_65599,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,1753521,6,Anualidad Vencida,0,0,0.0,Bajo
100159048_202551,100159048_202551_65700,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,CONVENIO INESUP,3341775,6,Anualidad Vencida,0,0,0.0,Bajo
100140343_202511,100140343_202511_68896,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA NACIONAL,1825020,4,Anualidad Vencida,0,0,0.0,Bajo
100123083_202511,100123083_202511_67613,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,2878015,4,Anualidad Vencida,0,0,0.0,Bajo
100204598_202531,100204598_202531_65838,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,2056898,6,Anualidad Vencida,0,0,0.0,Bajo
100181453_202531,100181453_202531_67263,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,CONVENIO SENA BOGOTA,1682102,6,Anualidad Vencida,0,0,0.0,Bajo
100136609_202531,100136609_202531_67740,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA NACIONAL,1720118,6,Anualidad Vencida,0,0,0.0,Bajo
100208684_202551,100208684_202551_70472,LINEA CRÉDITO CUOTA FIJO,2025-03-05,8,CONVENIO FUNDECRED,3853333,4,Anualidad Vencida,0,0,0.0,Bajo
100188509_202511,100188509_202511_65048,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,2065032,4,Anualidad Vencida,0,0,0.0,Bajo
100208355_202531,100208355_202531_69254,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA BOGOTA,1753521,6,Anualidad Vencida,0,0,0.0,Bajo
100198322_202551,100198322_202551_69720,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,3910538,4,Anualidad Vencida,0,0,0.0,Bajo
100199652_202541,100199652_202541_70647,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,CONVENIO INESUP,3993760,6,Anualidad Vencida,1,0,0.17,Bajo
100203869_202511,100203869_202511_66522,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA NACIONAL,1846640,4,Anualidad Vencida,0,0,0.0,Bajo
100153155_202511,100153155_202511_66681,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,2492064,4,Anualidad Vencida,0,0,0.0,Bajo
100180587_202504,100180587_202504_68183,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,2727990,6,Anualidad Vencida,0,0,0.0,Bajo
100190466_202531,100190466_202531_67405,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,2217435,6,Anualidad Vencida,0,0,0.0,Bajo
100118070_202511,100118070_202511_68272,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2266192,4,Anualidad Vencida,0,0,0.0,Bajo
100164503_202531,100164503_202531_70090,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO INNOVACIÓN EDUCATIVA ONLINE SAS,1883027,6,Anualidad Vencida,3,0,0.5,Alto
100207265_202511,100207265_202511_68864,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,CONVENIO CORPORACION DE ESTUDIOS SUPERIORES DE SALUD LAS AMERICAS - CESA,1846641,4,Anualidad Vencida,0,0,0.0,Bajo
100208411_202531,100208411_202531_69295,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA NACIONAL,1753521,6,Anualidad Vencida,0,0,0.0,Bajo
100208353_202541,100208353_202541_69359,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,2509041,6,Anualidad Vencida,0,0,0.0,Bajo
100178733_202511,100178733_202511_68069,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,2296360,6,Anualidad Vencida,0,0,0.0,Bajo
100206369_202541,100206369_202541_68078,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,5332065,6,Anualidad Vencida,0,0,0.0,Bajo
100206128_202510,100206128_202510_69006,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,2948096,6,Anualidad Vencida,0,0,0.0,Bajo
100170553_202531,100170553_202531_66049,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,2276980,4,Anualidad Vencida,0,0,0.0,Bajo
100208330_202551,100208330_202551_70418,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CONVENIO FUNDACIÓN YANAPAX,3853333,4,Anualidad Vencida,0,0,0.0,Bajo
100090658_202531,100090658_202531_67811,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO PROFIN,1845129,6,Anualidad Vencida,0,0,0.0,Bajo
100183174_202531,100183174_202531_66335,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,CONVENIO SENA NACIONAL,2325603,6,Anualidad Vencida,0,0,0.0,Bajo
100207155_202531,100207155_202531_69933,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,1738806,6,Anualidad Vencida,0,0,0.0,Bajo
100169265_202531,100169265_202531_67977,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA NACIONAL,2021980,6,Anualidad Vencida,0,0,0.0,Bajo
100130133_202531,100130133_202531_67165,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,2394501,6,Anualidad Vencida,0,0,0.0,Bajo
100153779_202531,100153779_202531_68427,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA NACIONAL,1950036,4,Anualidad Vencida,0,0,0.0,Bajo
100205440_202510,100205440_202510_67295,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA BOGOTA,2743120,6,Anualidad Vencida,0,0,0.0,Bajo
100160169_202511,100160169_202511_68543,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CEI ANTIOQUIA,1789961,6,Anualidad Vencida,0,0,0.0,Bajo
100104402_202511,100104402_202511_68610,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,3512115,12,Anualidad Vencida,1,4,0.12,Bajo
100203947_202541,100203947_202541_67050,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,3783562,4,Anualidad Vencida,0,0,0.0,Bajo
100205279_202511,100205279_202511_66433,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1846641,6,Anualidad Vencida,0,0,0.0,Bajo
100203080_202531,100203080_202531_67452,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA BOGOTA,1720118,6,Anualidad Vencida,0,0,0.0,Bajo
100204779_202551,100204779_202551_66400,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,CONVENIO INNOVACIÓN EDUCATIVA ONLINE SAS,3853333,4,Anualidad Vencida,0,0,0.0,Bajo
100205714_202531,100205714_202531_66747,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,1616575,6,Anualidad Vencida,0,0,0.0,Bajo
100205285_202551,100205285_202551_69151,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO FUNDACIÓN YANAPAX,3853333,4,Anualidad Vencida,0,0,0.0,Bajo
100205042_202541,100205042_202541_66214,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,2290178,6,Anualidad Vencida,0,0,0.0,Bajo
100190339_202531,100190339_202531_65764,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO INNOVACIÓN EDUCATIVA ONLINE SAS,2095227,4,Anualidad Vencida,0,0,0.0,Bajo
100183873_202531,100183873_202531_67327,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1720119,4,Anualidad Vencida,0,0,0.0,Bajo
100207732_202531,100207732_202531_68907,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,1720119,6,Anualidad Vencida,0,0,0.0,Bajo
100169159_202510,100169159_202510_70116,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA BOGOTA,2561832,6,Anualidad Vencida,0,0,0.0,Bajo
100135454_202510,100135454_202510_67693,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,1230924,6,Anualidad Vencida,0,0,0.0,Bajo
100205885_202504,100205885_202504_68056,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,2962206,12,Anualidad Vencida,0,0,0.0,Bajo
100188331_202531,100188331_202531_66387,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1794401,6,Anualidad Vencida,0,0,0.0,Bajo
100101361_202504,100101361_202504_67369,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2289849,12,Anualidad Vencida,0,0,0.0,Bajo
100112744_202511,100112744_202511_67787,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,2590213,6,Anualidad Vencida,3,0,0.5,Alto
100208007_202541,100208007_202541_68986,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,2290178,4,Anualidad Vencida,0,0,0.0,Bajo
100184785_202531,100184785_202531_67346,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1853304,6,Anualidad Vencida,0,0,0.0,Bajo
100074951_202504,100074951_202504_71102,LINEA CRÉDITO CUOTA FIJO,2025-03-05,8,BOGOTA,2289849,6,Anualidad Vencida,0,0,0.0,Bajo
100168171_202531,100168171_202531_67054,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,1744505,6,Anualidad Vencida,0,0,0.0,Bajo
100195815_202511,100195815_202511_68992,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,2187738,4,Anualidad Vencida,0,0,0.0,Bajo
100194501_202541,100194501_202541_68918,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,3808552,4,Anualidad Vencida,0,0,0.0,Bajo
100156334_202510,100156334_202510_69282,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2679729,6,Anualidad Vencida,0,0,0.0,Bajo
100145200_202531,100145200_202531_69279,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2746775,6,Anualidad Vencida,0,0,0.0,Bajo
100154338_202511,100154338_202511_65916,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,CONVENIO CIADET,2140122,6,Anualidad Vencida,0,0,0.0,Bajo
100165763_202511,100165763_202511_67144,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA NACIONAL,1846640,6,Anualidad Vencida,0,0,0.0,Bajo
100205914_202511,100205914_202511_67460,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,1846641,4,Anualidad Vencida,0,0,0.0,Bajo
100177464_202510,100177464_202510_66647,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA BOGOTA,2272152,6,Anualidad Vencida,0,0,0.0,Bajo
100138733_202511,100138733_202511_67749,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2072170,4,Anualidad Vencida,0,0,0.0,Bajo
100204096_202511,100204096_202511_65409,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1809451,6,Anualidad Vencida,3,0,0.5,Alto
100142022_202510,100142022_202510_66293,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,3002761,6,Anualidad Vencida,0,0,0.0,Bajo
100023345_202541,100023345_202541_66339,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CEI KENEDY,3037083,4,Anualidad Vencida,0,0,0.0,Bajo
100166104_202511,100166104_202511_68499,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2266236,4,Anualidad Vencida,0,0,0.0,Bajo
100154389_202531,100154389_202531_69221,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CONVENIO SENA NACIONAL,2075020,12,Anualidad Vencida,0,5,0.0,Bajo
100195362_202551,100195362_202551_66453,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,4291114,4,Anualidad Vencida,0,0,0.0,Bajo
100110820_202510,100110820_202510_67668,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA BOGOTA,3088900,6,Anualidad Vencida,0,0,0.0,Bajo
100185079_202511,100185079_202511_70142,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CONVENIO FUNDACIÓN YANAPAX,2152924,4,Anualidad Vencida,0,0,0.0,Bajo
100141893_202531,100141893_202531_68389,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CONVENIO SENA BOGOTA,2021657,6,Anualidad Vencida,0,0,0.0,Bajo
100173289_202551,100173289_202551_69724,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,4767905,12,Anualidad Vencida,0,0,0.0,Bajo
100209428_202531,100209428_202531_70693,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,2185521,6,Anualidad Vencida,5,0,0.83,Alto
100169381_202531,100169381_202531_67796,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA NACIONAL,1821584,12,Anualidad Vencida,1,4,0.12,Bajo
100205207_202531,100205207_202531_66241,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,1720119,6,Anualidad Vencida,0,0,0.0,Bajo
100116239_202531,100116239_202531_70247,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,2198801,12,Anualidad Vencida,0,0,0.0,Bajo
100142431_202510,100142431_202510_68909,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,4500325,6,Anualidad Vencida,0,0,0.0,Bajo
100187907_202551,100187907_202551_69045,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,3957361,6,Anualidad Vencida,0,0,0.0,Bajo
100202357_202531,100202357_202531_70246,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,1720119,6,Anualidad Vencida,0,0,0.0,Bajo
100156968_202510,100156968_202510_66314,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,4500325,4,Anualidad Vencida,0,0,0.0,Bajo
100197962_202511,100197962_202511_67382,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,2316596,4,Anualidad Vencida,0,0,0.0,Bajo
100124881_202510,100124881_202510_68036,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,3327055,12,Anualidad Vencida,0,0,0.0,Bajo
100180933_202531,100180933_202531_66823,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO PROMOEDUCA SAS,1912908,6,Anualidad Vencida,0,0,0.0,Bajo
100203260_202551,100203260_202551_66793,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,3883244,6,Anualidad Vencida,0,0,0.0,Bajo
100205608_202504,100205608_202504_66595,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,4094364,12,Anualidad Vencida,0,4,0.0,Bajo
100111230_202531,100111230_202531_67640,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,2342889,6,Anualidad Vencida,0,0,0.0,Bajo
100116949_202511,100116949_202511_68059,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,2446312,12,Anualidad Vencida,0,0,0.0,Bajo
100161264_202504,100161264_202504_74254,LINEA CRÉDITO CUOTA FIJO,2025-03-20,7,BOGOTA,2169331,6,Anualidad Vencida,0,0,0.0,Bajo
